Id,Projectnaamafkorting,Buurtcode,Buurtnaam,Wijkcode,Wijknaam,Gebiedcode,Gebiednaam,Stadsdeelcode,Stadsdeelnaam,Zelfbouw,Socialehuurcorporatie,Plaberumpublicatie,Startbouwgepland,Startbouwgerealiseerd,Socialehuurzelfstperm,Middeldurehuur,Socialekoop,Vrijesectorhuur,Vrijesectorkoop,Vrijesectornb,Onbekend,Jongeren,Studenten,Shonzelfstenoftijdelijk,Onzelfstandig,Tijdelijk,Totaal,Totaalzelfstperm,Peildatum,Geometrie
7377,Stadswerf Oostenburg kv.10 Oosterlingen,AK04,Oostenburg,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,60,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,60,60,2023-07-01,"SRID=28992;MULTIPOLYGON (((123968.1253799995 487242.33671952673, 123954.71878065835 487255.7842846414, 123936.07780116548 487236.1070464106, 123949.61118509925 487223.32623984007, 123968.1253799995 487242.33671952673)))"
7380,Stadswerf Oostenburg kv.9,AK04,Oostenburg,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,0,0,0,0,0,140,0,n.b.,n.b.,n.b.,n.b.,n.b.,140,140,2023-07-01,"SRID=28992;MULTIPOLYGON (((123949.93178684697 487262.3791939305, 123930.30537740402 487281.974559264, 123873.62635045027 487225.15119765187, 123891.88527373008 487205.77563644305, 123949.93178684697 487262.3791939305)))"
7502,Lelylaan ~ Het Podium kavel B,FP01,Schipluidenbuurt,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-03-01,2023-03-01,0,147,0,0,0,0,0,0,0,0,0,0,147,147,2023-07-01,"SRID=28992;MULTIPOLYGON (((117546.902288099 485580.49170921545, 117475.01173961305 485579.24613914295, 117468.48347934117 485535.11096165725, 117542.40989090118 485536.11846020987, 117546.902288099 485580.49170921545)))"
7550,Houthaven kavel 5 waterw.,EC01,Houthavens-West,EC,Houthavens,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-14,,0,0,0,0,0,2,0,n.b.,n.b.,n.b.,n.b.,n.b.,2,2,2023-07-01,"SRID=28992;MULTIPOLYGON (((120777.9220672214 489686.836005545, 120768.6053747229 489697.9163336533, 120762.1003936709 489692.39808459306, 120771.4866175552 489681.52867209027, 120777.9220672214 489686.836005545)), ((120768.33776597679 489678.99136231805, 120759.02719058954 489689.9715239682, 120752.51460839927 489684.3420714179, 120762.03781120005 489673.5940847573, 120768.33776597679 489678.99136231805)), ((120794.33525907414 489629.1960582092, 120785.01687390349 489640.0538268974, 120778.51253154333 489634.6356937742, 120788.03511581381 489623.7764951614, 120794.33525907414 489629.1960582092)), ((120803.78417404093 489637.14183319826, 120794.52781641789 489648.1104224078, 120788.0296066118 489642.5920923228, 120797.48490077518 489631.8446478524, 120803.78417404093 489637.14183319826)), ((120813.43045386166 489645.0862568913, 120803.9827299136 489655.9448872667, 120797.6214477655 489650.53686325974, 120807.14481456197 489639.7889647243, 120813.43045386166 489645.0862568913)), ((120758.88817656224 489670.9455175676, 120749.51015843551 489682.01518079103, 120743.13453955704 489676.5071842713, 120752.52686352118 489665.5375515297, 120758.88817656224 489670.9455175676)))"
7552,Houthaven kavel 7b1,EC01,Houthavens-West,EC,Houthavens,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-03,,80,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,80,80,2023-07-01,"SRID=28992;MULTIPOLYGON (((120804.46840629591 489503.4346354334, 120795.61005430222 489512.9427774433, 120757.47921945865 489481.05066322244, 120739.48565167267 489487.6292031308, 120785.83779379765 489525.1388533299, 120777.39263816638 489535.32290266745, 120712.49771942385 489483.14344365883, 120759.61723344751 489464.456770153, 120804.46840629591 489503.4346354334)))"
7566,Iambe (van Ostadestraat 341),KF04,Willibrordusbuurt,KF,Nieuwe Pijp,GK13,"De Pijp, Rivierenbuurt",K,Zuid,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2023-12-26,,26,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,26,26,2023-07-01,"SRID=28992;MULTIPOLYGON (((122032.40447287145 485269.77909691056, 122017.50391167075 485302.35763933475, 122003.90127754983 485295.66118582373, 122010.80886008551 485281.2615008559, 122013.81545626424 485282.5877546557, 122021.81194191898 485264.9429223099, 122032.40447287145 485269.77909691056)))"
7568,Houthaven Cluster I,EC01,Houthavens-West,EC,Houthavens,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-01-01,,0,0,0,0,0,64,0,n.b.,n.b.,n.b.,n.b.,n.b.,64,64,2023-07-01,"SRID=28992;MULTIPOLYGON (((120109.70683127089 489742.955337651, 120110.1192611221 489732.9382114151, 120109.76915437388 489721.9361856674, 120128.07500136722 489721.2503775606, 120127.87817960646 489731.9224642728, 120147.81383434021 489731.6591549451, 120147.12732247711 489709.6438762057, 120134.80890144996 489709.9534775387, 120134.0800806944 489685.8132627059, 120158.32068634762 489684.97434945113, 120158.69346313344 489730.0356484965, 120175.71275934656 489729.3479787215, 120175.72647459431 489740.9309817706, 120109.70683127089 489742.955337651)))"
7601,ING fase 3 Westercampus,EA03,Woon- en Groengebied Sloterdijk,EA,Sloterdijk-West,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-09-01,,0,0,0,0,0,255,0,n.b.,n.b.,n.b.,n.b.,n.b.,255,255,2023-07-01,"SRID=28992;MULTIPOLYGON (((118518.6882037159 488816.2450246695, 118422.79362704958 488830.863743159, 118422.79204161142 488747.0892159905, 118518.57892047826 488747.14770782756, 118518.6882037159 488816.2450246695)))"
7680,Pr. Hendrikcampus SHV Transf,AF04,Rapenburg,AF,Nieuwmarkt/Lastage,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-11-01,,40,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,40,40,2023-07-01,"SRID=28992;MULTIPOLYGON (((122596.71953933549 487084.49281205935, 122578.49857914867 487099.62251512764, 122563.13253604321 487082.8107475118, 122580.11785780019 487067.23290581635, 122596.71953933549 487084.49281205935)))"
7688,BSH kavel 25.1,NB05,Buiksloterham-Noord,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2027-09-03,,89,87,0,0,0,23,0,n.b.,n.b.,n.b.,n.b.,n.b.,199,199,2023-07-01,"SRID=28992;MULTIPOLYGON (((122359.97349733056 489882.1021816489, 122319.71610531327 489908.4056161634, 122250.69782943363 489805.03871428146, 122294.41685667296 489777.17626362096, 122359.97349733056 489882.1021816489)))"
7710,Overamstel/Bajeskwartier Realisatie bouw H (The Jay),MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-06-05,2023-06-05,40,0,0,0,96,0,0,0,0,0,0,0,136,136,2023-07-01,"SRID=28992;MULTIPOLYGON (((123303.33023889097 483660.2101830664, 123323.33960177236 483612.34824998473, 123338.998479672 483619.3689648688, 123347.72153007291 483684.17066662636, 123303.33023889097 483660.2101830664)))"
7726,Solid 3/4 (HW blok 1d) Eyckstaete,MJ04,Joris Ivenspleinbuurt,MJ,IJburg-West,GM17,"IJburg, Zeeburgereiland",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-23,,0,42,0,12,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,54,54,2023-07-01,"SRID=28992;MULTIPOLYGON (((127864.70972151961 485847.466104496, 127860.71706002348 485851.0485849925, 127820.2323898776 485823.79950707726, 127830.67937250402 485814.6070097427, 127864.70972151961 485847.466104496)))"
7731,Sloterdijk Centrum kavel J,FA08,Sloterdijk Stationskwartier,FA,Sloterdijk Nieuw-West,GF06,Sloterdijk Nieuw-West,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2031-07-03,,157,157,0,0,78,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,392,392,2023-07-01,"SRID=28992;MULTIPOLYGON (((117343.78370810754 489093.01017873856, 117345.0760774706 489048.26999871986, 117393.00461058792 489048.34944908664, 117439.62874572507 489020.17686681956, 117461.89124761091 489020.22994419513, 117461.90210529712 489092.3324393265, 117343.78370810754 489093.01017873856)))"
7734,Sloterdijk 1 Zuid (1) fase 1B Blok II,EA02,Contactbuurt,EA,Sloterdijk-West,GE03,Westerpark,E,West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-05-09,,132,175,0,0,0,132,0,n.b.,n.b.,n.b.,n.b.,n.b.,439,439,2023-07-01,"SRID=28992;MULTIPOLYGON (((118185.61029188619 489444.0526698508, 118189.22289923759 489316.0659922018, 118264.92680550404 489317.50445696065, 118261.73509825725 489445.5991948791, 118185.61029188619 489444.0526698508)))"
7749,Filips van Almondestraat 15,EN01,Filips van Almondekwartier,EN,Chass�buurt,GE05,"Oud-West, De Baarsjes",E,West,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-06-06,2023-06-06,0,0,0,0,20,0,0,0,0,0,0,0,20,20,2023-07-01,"SRID=28992;MULTIPOLYGON (((118955.53913983074 486984.5528895385, 119004.27418864064 486991.65222196246, 119002.20562919893 487005.92082289315, 119003.22791385307 487006.013508759, 119002.90435566174 487008.34138344275, 118989.67091840792 487006.4462084436, 118989.48478286625 487008.0053276945, 118988.12198036462 487007.91512920614, 118988.38983981972 487006.3554136136, 118978.08031130252 487004.75048901566, 118975.6302445308 487021.7924763065, 118979.57911566923 487022.54253605724, 118978.0850095142 487032.456351495, 118970.31311612291 487031.40039361996, 118969.28588136111 487030.6290118878, 118969.20965564463 487029.5168816921, 118967.0279132569 487029.1990033958, 118966.7036427543 487031.42674412957, 118961.79726865416 487030.1273427202, 118963.2829078248 487019.9910465802, 118966.4810201619 487020.52404020575, 118967.92143647626 487010.7218819034, 118965.59423126982 487010.0712601334, 118964.76805275005 487008.85333677824, 118964.8272206195 487007.628949502, 118966.91951872525 487005.9557708624, 118970.13725858486 487006.37735496974, 118970.51957692142 487003.70411620854, 118953.20166546325 487001.14899106737, 118955.53913983074 486984.5528895385)))"
7769,NDSM_Toekomstige kavels B4(1-3) B5 B8 - Realisering programma B4(1-2) (305 won 33 (?) mnd),NB03,NDSM terrein,NB,Noordelijke IJ-oevers-West,GN19,Oud-Noord,N,Noord,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2029-08-01,,63,0,50,0,0,138,0,n.b.,n.b.,n.b.,n.b.,n.b.,251,251,2023-07-01,"SRID=28992;MULTIPOLYGON (((121341.26727321337 490692.8473507683, 121243.4814340435 490767.42885014135, 121208.60300523345 490722.6928341296, 121272.08602168845 490673.07731564785, 121341.26727321337 490692.8473507683)))"
7777,Klaprozenweg Noord Projectbesluit - Bouwproces woningen en voorzieningen: Fase 1,NC03,Terrasdorp,NC,Tuindorp Oostzaan,GN18,Noord-West,N,Noord,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2028-09-25,,80,80,0,0,0,40,0,n.b.,n.b.,n.b.,n.b.,n.b.,200,200,2023-07-01,"SRID=28992;MULTIPOLYGON (((121570.3832216823 490864.8875281768, 121449.12298603516 490956.50662256306, 121397.20626709494 490886.6494506086, 121512.97485949128 490797.97050962056, 121570.3832216823 490864.8875281768)))"
7786,Hoogte Kadijk 145 Koning William,AK07,Kadijken,AK,Oostelijke Eilanden/Kadijken,GA02,Centrum-Oost,A,Centrum,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-07-01,,83,10,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,93,93,2023-07-01,"SRID=28992;MULTIPOLYGON (((123101.9234752377 486800.7959154469, 123121.2662353995 486790.2117835721, 123124.276197801 486791.1937552604, 123147.29635093153 486844.8987599292, 123130.01341399577 486855.9145633387, 123101.9234752377 486800.7959154469)))"
7813,Hettenheuvelweg12-16 The Libra  &Amsterdam,TA03,Amstel III deel A/B-Noord,TA,Amstel III/Bullewijk,GT21,Bijlmer-West,T,Zuidoost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-06-27,,121,214,0,226,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,561,561,2023-07-01,"SRID=28992;MULTIPOLYGON (((124842.5 479637.3, 124890.4 479663.9, 124888.2 479668, 124949.2 479701.8, 124971.906 479660.867, 124974.5 479662.3, 124986.7 479640.3, 124984.109 479638.868, 124985.7 479636, 124903.5 479590.4, 124904.4 479588.9, 124877.6 479574.1, 124842.5 479637.3)))"
7831,Lelylaan ~ Het Podium kavel CD,FP01,Schipluidenbuurt,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-10-09,,0,48,0,0,0,141,0,n.b.,n.b.,n.b.,n.b.,n.b.,189,189,2023-07-01,"SRID=28992;MULTIPOLYGON (((117549.19510458736 485622.3002153489, 117603.63286318426 485622.90013863053, 117603.50257052599 485632.68164215185, 117554.31044655765 485632.053061523, 117554.30707121857 485631.6080123684, 117542.1029309064 485631.2555112625, 117541.98610022248 485633.81557750906, 117542.67489822158 485633.9104936825, 117543.1788516346 485637.47839542694, 117542.41878015792 485645.0504328414, 117537.91588622496 485645.0845966813, 117537.21190024316 485640.2942575357, 117537.3126554944 485637.4116338806, 117537.76165451042 485633.7363602057, 117538.51100317991 485633.7306745421, 117538.56812564765 485631.38247173483, 117526.30360180335 485631.15286338615, 117526.31632532772 485631.9316476759, 117489.31309230068 485631.44488189666, 117489.38167924562 485621.64158822456, 117531.61689867082 485622.0997749745, 117531.70754979941 485616.09057775507, 117529.79597252095 485615.55986800964, 117533.81376321349 485597.3814551854, 117533.60860755877 485596.3815937984, 117534.68669958477 485595.7058009015, 117535.50670991192 485596.03338470345, 117536.42267690413 485599.13083081617, 117547.52598006968 485598.9464523716, 117551.18302892067 485615.8315531235, 117549.2857771024 485616.2910184996, 117549.19510458736 485622.3002153489)))"
7845,Archimedesplantsoen ^ Nieuwe Meent,MN03,Middenmeer-Zuid,MN,Middenmeer,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-02,,6,22,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,28,28,2023-07-01,"SRID=28992;MULTIPOLYGON (((125002.76990857377 485071.80183212145, 125028.97280001601 485044.70497671026, 125055.77530069629 485070.3786038917, 125054.07461157869 485071.9355288311, 125066.72520708828 485090.774237884, 125044.0697126635 485107.3791421441, 125002.76990857377 485071.80183212145)))"
7853,Pieter Calandlaan 5-7,FN02,Jacques Veldmanbuurt,FN,Slotervaart-Zuid,GF10,Slotervaart,F,Nieuw-West,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-04-01,2023-04-01,0,0,0,83,0,0,0,0,0,0,0,0,83,83,2023-07-01,"SRID=28992;MULTIPOLYGON (((117097.72021922839 485444.93364532065, 117097.09305797213 485505.2349995866, 117081.69523619575 485505.1306884943, 117082.31539690154 485444.82938417466, 117097.72021922839 485444.93364532065)))"
7879,Piggelmee blok 4,EE01,Bosleeuw,EE,Landlust,GE04,Bos en Lommer,E,West,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-07-16,,0,9,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,9,9,2023-07-01,"SRID=28992;MULTIPOLYGON (((118150.08473114026 488124.5539386023, 118150.179276861 488118.9786522926, 118199.48855635911 488120.40207077283, 118199.33259262398 488125.9666867919, 118150.08473114026 488124.5539386023)))"
7894,Koffiefabriek^FITz,MQ04,Amstelkwartier-West,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-03-04,,28,28,0,0,0,14,0,n.b.,n.b.,n.b.,n.b.,n.b.,70,70,2023-07-01,"SRID=28992;MULTIPOLYGON (((122871.79175000948 482895.5884790041, 122865.16886062727 482892.8387438444, 122862.48507318113 482899.40982800437, 122849.228839966 482894.4000344899, 122849.4372409429 482893.9536102623, 122836.09462445042 482888.24343143427, 122838.71841478058 482881.8841307328, 122839.4643325679 482882.3354706225, 122853.63215079212 482848.295700534, 122885.82415254091 482861.66094953613, 122871.79175000948 482895.5884790041)))"
7898,Gooise Kant fase 3C Switi,TH01,Gooise Kant,TH,K-buurt,GT23,Bijlmer-Oost,T,Zuidoost,n.v.t.,Niet-Corporatie,Fase 5: Gestart,2023-05-01,2023-05-01,0,0,0,0,24,0,0,0,0,0,0,0,24,24,2023-07-01,"SRID=28992;MULTIPOLYGON (((126579.394627176 480350.68056381465, 126633.66492921347 480251.78736968484, 126653.2973794918 480262.14490220527, 126598.55129027064 480361.36328442313, 126579.394627176 480350.68056381465)))"
7915,Groenehuyzen,FK01,Wildeman,FK,Osdorp-Oost,GF08,Osdorp,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2023-10-23,,193,0,0,0,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,193,193,2023-07-01,"SRID=28992;MULTIPOLYGON (((114903.41525689485 486125.6533199033, 114900.26607602733 486124.5662055782, 114934.23402278722 486020.03099707654, 114937.16348086676 486020.8973778593, 114903.41525689485 486125.6533199033)))"
7916,SuHa-buurt 2 blok 2C2,FK03,Osdorpplein e.o.,FK,Osdorp-Oost,GF08,Osdorp,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2025-08-19,,45,57,0,0,40,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,142,142,2023-07-01,"SRID=28992;MULTIPOLYGON (((115351.52954158088 485558.78909425804, 115362.6171343051 485523.539012835, 115451.61500025715 485552.6454723009, 115439.23250053286 485587.9057252011, 115351.52954158088 485558.78909425804)))"
7970,Hullenbergweg 1-3^Ruby Gardens,TA03,Amstel III deel A/B-Noord,TA,Amstel III/Bullewijk,GT21,Bijlmer-West,T,Zuidoost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-06-28,,10,61,0,0,0,31,0,n.b.,n.b.,n.b.,n.b.,n.b.,102,102,2023-07-01,"SRID=28992;MULTIPOLYGON (((125084.6110218332 479623.4731376815, 125085.72451605933 479627.1381804097, 125068.11418425765 479658.8442797595, 125065.87766734997 479651.0691956257, 125064.1063591577 479651.41371541336, 125062.88355543463 479649.9746592646, 125063.48317107461 479648.7471034258, 125064.97896636337 479647.9591870498, 125059.25950398845 479628.1995869679, 125066.82491989562 479626.1398759662, 125082.88143837597 479596.8910258961, 125080.79016957637 479589.4488551655, 125100.467272563 479583.644161115, 125100.31949281131 479581.76465927274, 125101.26758179264 479580.6351409233, 125102.9072815369 479581.08141885384, 125103.66081480226 479582.7458535163, 125111.29385199308 479580.5745366493, 125093.81351741932 479612.4021462594, 125088.97833041003 479613.6553135894, 125091.01164844386 479620.54150837974, 125084.3253227181 479622.4734718546, 125084.6110218332 479623.4731376815)))"
7978,Cruquius dg 7 Kop Cruquius Houtsma,MA10,Cruquiusbuurt,MA,Oostelijk Havengebied,GM15,"Indische Buurt, Oostelijk Havengebied",M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-05-20,,47,0,0,100,112,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,259,259,2023-07-01,"SRID=28992;MULTIPOLYGON (((125523.08866207836 487078.1655561665, 125532.47054499797 487018.34781495575, 125578.22173922321 487025.97487593035, 125567.20346870221 487085.56862293585, 125523.08866207836 487078.1655561665)), ((125511.20826089273 487151.7731575449, 125521.00294780212 487093.84446402505, 125566.68193364977 487102.0393088383, 125557.28580531721 487159.5093346151, 125511.20826089273 487151.7731575449)))"
8016,AK 2 / Monument L verbouw,MQ05,Amstelkwartier-Noord,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2026-12-07,,0,0,0,0,0,4,0,n.b.,n.b.,n.b.,n.b.,n.b.,4,4,2023-07-01,"SRID=28992;MULTIPOLYGON (((122858.90957421786 483574.6130937773, 122861.20643682258 483571.4826697729, 122863.72482426089 483572.0226229632, 122874.91949785098 483565.2737834154, 122875.59160241068 483563.82293959527, 122876.82688665995 483563.0360369495, 122879.69067661687 483563.23995085194, 122885.60674507663 483573.7718717768, 122883.98300220916 483574.5612975696, 122885.23107081308 483576.7896545223, 122881.6858218611 483578.6931176034, 122882.31547005527 483580.14662417205, 122871.78827660321 483585.77843454224, 122871.09199481514 483584.55902372533, 122867.56712969183 483586.45123777015, 122866.39496208058 483584.36703884514, 122864.83256138928 483585.1560720015, 122858.90957421786 483574.6130937773)))"
8024,Delfland Hart locatie B1,FP04,Delflandpleinbuurt-West,FP,Westlandgracht,GF10,Slotervaart,F,Nieuw-West,n.b.,n.b.,Fase 4: Voorbereiding en uitvoering,2024-06-03,,0,0,0,66,0,0,0,n.b.,n.b.,n.b.,n.b.,n.b.,66,66,2023-07-01,"SRID=28992;MULTIPOLYGON (((117768.016501407 484754.6421250283, 117767.83084748077 484739.0548131197, 117792.42410317007 484739.3145356703, 117792.38982486841 484770.0360153471, 117768.12712316719 484770.21887620323, 117768.016501407 484754.6421250283)))"
8041,Overamstel/Bajeskwartier Realisatie D (The Starling),MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.v.t.,Corporatie,Fase 5: Gestart,2023-03-05,2023-03-05,110,0,0,75,0,0,0,0,0,0,0,0,185,185,2023-07-01,"SRID=28992;MULTIPOLYGON (((123645.8852963179 483254.33632608387, 123635.69413979098 483248.72639470204, 123701.92895911913 483128.0267954236, 123755.42692879234 483159.1878697719, 123746.31074410846 483226.55090179207, 123709.63619673996 483289.2037976553, 123645.8852963179 483254.33632608387)))"
8043,Overamstel/Weespertrekvaart_Oost - 1e ontwikkeling Weespertrekvaart Oost blok 6 en 7,MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2024-01-08,,45,45,0,0,0,23,0,n.b.,n.b.,n.b.,n.b.,n.b.,113,113,2023-07-01,"SRID=28992;MULTIPOLYGON (((123669.19936456793 483589.21337993105, 123609.17307859827 483634.76885078463, 123552.82455541242 483603.74990693154, 123584.82528187853 483545.2423748927, 123669.19936456793 483589.21337993105)))"
8044,Overamstel/Weespertrekvaart_Oost - Gefaseerd ontwikkelen Weespertrekvaart Oost blok 8 en 9,MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2029-12-04,,45,45,0,0,0,23,0,n.b.,n.b.,n.b.,n.b.,n.b.,113,113,2023-07-01,"SRID=28992;MULTIPOLYGON (((123591.01022041764 483648.68140963407, 123505.88678203951 483713.7582562479, 123474.06756584208 483672.2360520118, 123533.2825895619 483626.906623439, 123537.38474799442 483619.3143356891, 123591.01022041764 483648.68140963407)))"
8045,Overamstel/Weespertrekvaart_Oost - Gefaseerd ontwikkelen Weespertrekvaart Oost blok 12,MQ07,Weespertrekvaart,MQ,Omval/Overamstel,GM16,Watergraafsmeer,M,Oost,n.b.,n.b.,Fase 2&3: Haalbaarheid en ontwerp,2031-06-03,,45,45,0,0,0,23,0,n.b.,n.b.,n.b.,n.b.,n.b.,113,113,2023-07-01,"SRID=28992;MULTIPOLYGON (((123757.82565774479 483484.61745828314, 123745.6970169327 483506.62489911437, 123638.7289970823 483447.65251866396, 123650.72782157555 483425.6456384902, 123757.82565774479 483484.61745828314)))"
